Fecha,ID_Producto,Producto,Categoria,ID_Cliente,Cliente,Cantidad,Precio_Unitario,Region,Canal,Factura_ID
2023-10-14,P166,Medias Tecnicas DryFit,Indumentaria,C010,ZonaActiva,3,155.31,Chaco,Mayorista,F852660
2024-11-22,P240,Botella Deportiva 1L,Hidratacion,C003,Indumentaria Norte,15,56.51,Entre Rios,Tienda,F856528
2025-03-27,P179,Mochila Gym Sport,Accesorios,C010,ZonaActiva,6,85.86,Santa Fe,Tienda,F485393
2023-02-26,P132,Remera Tecnica Aero,Indumentaria,C003,Indumentaria Norte,17,36.12,Corrientes,Tienda,F152576
2024-02-08,P181,Mochila Gym Trail,Accesorios,C009,UrbanFit,24,63.2,Santa Fe,Tienda,F423617
2023-06-22,P208,Smartband V1,Electronica Deportiva,C002,Fitness Pro,20,375.24,Neuquen,Mayorista,F986283
2025-05-17,P241,Botella Deportiva Termo,Hidratacion,C007,Tiendas Centro,4,20.66,Chaco,Tienda,F548949
2024-08-04,P146,Campera Rompeviento Winter,Indumentaria,C009,UrbanFit,7,96.46,Neuquen,Mayorista,F739405
2023-04-30,P232,Reloj GPS V1,Electronica Deportiva,C005,Outlet Sur,8,208.65,Mendoza,Tienda,F804427
2025-02-26,P136,Buzo Running DryFit,Indumentaria,C007,Tiendas Centro,8,149.96,Corrientes,Tienda,F174296
2025-06-11,P217,Auriculares Deportivos Plus,Electronica Deportiva,C008,TodoDeporte,20,204.28,Mendoza,Mayorista,F607818
2023-08-11,P165,Calza Compresiva Summer,Indumentaria,C004,MegaSports,22,72.01,Tucuman,Tienda,F924501
2024-10-03,P231,Sensor Cadencia AMOLED,Electronica Deportiva,C006,Running World,21,439.02,Mendoza,Tienda,F462405
2025-07-01,P181,Mochila Gym Trail,Accesorios,C003,Indumentaria Norte,12,66.26,Neuquen,Mayorista,F254655
2024-10-28,P225,Pulsometro AMOLED,Electronica Deportiva,C008,TodoDeporte,8,421.68,Cordoba,Online,F666568
2024-03-01,P225,Pulsometro AMOLED,Electronica Deportiva,C002,Fitness Pro,1,457.43,Cordoba,Tienda,F567445
2023-04-06,P186,Rinonera Running Urban,Accesorios,C003,Indumentaria Norte,14,26.51,Entre Rios,Tienda,F570630
2025-04-16,P240,Botella Deportiva 1L,Hidratacion,C007,Tiendas Centro,17,64.05,Cordoba,Tienda,F309102
2023-02-01,P192,Guantes Ciclismo Urban,Accesorios,C001,Deportes SA,15,100.19,Mendoza,Online,F222555
2024-09-28,P213,Smartband AMOLED,Electronica Deportiva,C008,TodoDeporte,2,368.38,Salta,Mayorista,F786979
2024-09-13,P231,Sensor Cadencia AMOLED,Electronica Deportiva,C010,ZonaActiva,23,459.73,Neuquen,Mayorista,F611991
2025-03-21,P108,Zapatillas Trail Max,Calzado,C007,Tiendas Centro,2,149.61,Santa Fe,Tienda,F734847
2025-04-29,P164,Calza Compresiva Winter,Indumentaria,C003,Indumentaria Norte,3,87.43,Mendoza,Mayorista,F908693
2024-04-16,P145,Campera Rompeviento UV50,Indumentaria,C005,Outlet Sur,16,161.6,Mendoza,Mayorista,F451452
2023-08-09,P177,Gorra Visera XL,Accesorios,C006,Running World,8,34.97,Tucuman,Online,F605072
2025-08-03,P209,Smartband V2,Electronica Deportiva,C006,Running World,7,503.81,Cordoba,Online,F189533
2025-10-04,P136,Buzo Running DryFit,Indumentaria,C009,UrbanFit,11,171.57,Buenos Aires,Online,F504413
2023-03-25,P110,Zapatillas Trail Carbon,Calzado,C008,TodoDeporte,6,256.74,Buenos Aires,Mayorista,F832397
2023-09-02,P157,Short Secado Rapido UV50,Indumentaria,C006,Running World,9,43.83,Entre Rios,Online,F513604
2025-04-03,P150,Pantalon Deportivo Aero,Indumentaria,C001,Deportes SA,6,135.62,Neuquen,Tienda,F433519
2023-12-14,P239,Botella Deportiva 700ml,Hidratacion,C002,Fitness Pro,11,29.32,Santa Fe,Mayorista,F634046
2023-02-20,P108,Zapatillas Trail Max,Calzado,C009,UrbanFit,7,142.0,Mendoza,Mayorista,F264999
2024-07-03,P193,Guantes Ciclismo Trail,Accesorios,C008,TodoDeporte,22,59.94,Santa Fe,Tienda,F929231
2025-12-07,P232,Reloj GPS V1,Electronica Deportiva,C002,Fitness Pro,6,187.93,Neuquen,Mayorista,F399467
2024-12-01,P125,Zapatillas Trekking Lite,Calzado,C009,UrbanFit,2,255.54,Neuquen,Tienda,F492050
2023-06-17,P189,Rinonera Running XL,Accesorios,C009,UrbanFit,4,102.49,Cordoba,Online,F721724
2024-06-08,P131,Remera Tecnica Thermo,Indumentaria,C006,Running World,11,55.69,Tucuman,Online,F105307
2025-09-24,P210,Smartband V3,Electronica Deportiva,C003,Indumentaria Norte,6,259.74,Salta,Tienda,F853225
2023-12-27,P200,Cuello Multifuncion Compact,Accesorios,C005,Outlet Sur,10,107.06,Chaco,Tienda,F814502
2025-10-23,P193,Guantes Ciclismo Trail,Accesorios,C006,Running World,18,59.66,Mendoza,Tienda,F303214
2024-11-17,P250,Squeeze 500ml,Hidratacion,C007,Tiendas Centro,5,56.33,Salta,Online,F148693
2025-06-07,P120,Botines Futbol Max,Calzado,C004,MegaSports,6,252.36,Salta,Mayorista,F553504
2023-01-16,P200,Cuello Multifuncion Compact,Accesorios,C001,Deportes SA,19,112.59,Buenos Aires,Mayorista,F804389
2024-09-24,P182,Mochila Gym Compact,Accesorios,C008,TodoDeporte,24,34.09,Corrientes,Online,F296581
2023-05-13,P184,Rinonera Running Classic,Accesorios,C003,Indumentaria Norte,20,87.06,Santa Fe,Tienda,F665027
2024-05-05,P214,Auriculares Deportivos V1,Electronica Deportiva,C008,TodoDeporte,19,439.12,Entre Rios,Tienda,F535598
2024-03-01,P179,Mochila Gym Sport,Accesorios,C007,Tiendas Centro,16,92.95,Buenos Aires,Tienda,F954486
2025-03-22,P198,Cuello Multifuncion Urban,Accesorios,C008,TodoDeporte,18,80.5,Santa Fe,Mayorista,F693860
2024-05-15,P197,Cuello Multifuncion Sport,Accesorios,C001,Deportes SA,8,83.26,Chaco,Online,F466978
2025-01-07,P168,Medias Tecnicas Aero,Indumentaria,C005,Outlet Sur,1,31.91,Entre Rios,Tienda,F180103
2025-07-20,P221,Pulsometro V2,Electronica Deportiva,C007,Tiendas Centro,16,476.95,Salta,Tienda,F848891
2023-09-25,P175,Gorra Visera Trail,Accesorios,C009,UrbanFit,1,65.52,Chaco,Tienda,F663850
2025-08-04,P218,Auriculares Deportivos Solar,Electronica Deportiva,C004,MegaSports,3,289.28,Mendoza,Online,F460685
2023-02-13,P146,Campera Rompeviento Winter,Indumentaria,C005,Outlet Sur,7,94.58,Cordoba,Mayorista,F871000
2025-08-04,P136,Buzo Running DryFit,Indumentaria,C009,UrbanFit,22,167.15,Entre Rios,Tienda,F456899
2025-03-29,P231,Sensor Cadencia AMOLED,Electronica Deportiva,C007,Tiendas Centro,7,452.39,Tucuman,Online,F404816
2025-09-19,P151,Pantalon Deportivo UV50,Indumentaria,C003,Indumentaria Norte,1,52.09,Salta,Tienda,F614821
2023-06-26,P216,Auriculares Deportivos V3,Electronica Deportiva,C003,Indumentaria Norte,22,172.49,Buenos Aires,Mayorista,F238723
2024-01-03,P112,Zapatillas Training Pro,Calzado,C005,Outlet Sur,4,307.16,Corrientes,Online,F174532
2023-06-14,P185,Rinonera Running Sport,Accesorios,C010,ZonaActiva,15,96.45,Buenos Aires,Tienda,F755767
2023-07-15,P216,Auriculares Deportivos V3,Electronica Deportiva,C005,Outlet Sur,22,170.96,Tucuman,Online,F880616
2023-01-17,P143,Campera Rompeviento Thermo,Indumentaria,C001,Deportes SA,7,73.67,Entre Rios,Tienda,F165424
2023-04-23,P146,Campera Rompeviento Winter,Indumentaria,C005,Outlet Sur,6,99.83,Neuquen,Tienda,F183826
2023-07-15,P109,Zapatillas Trail Plus,Calzado,C008,TodoDeporte,16,119.01,Buenos Aires,Online,F306832
2025-07-29,P181,Mochila Gym Trail,Accesorios,C003,Indumentaria Norte,13,63.29,Entre Rios,Mayorista,F671355
2024-09-27,P190,Guantes Ciclismo Classic,Accesorios,C010,ZonaActiva,19,55.61,Cordoba,Tienda,F883518
2025-01-15,P232,Reloj GPS V1,Electronica Deportiva,C006,Running World,4,201.78,Entre Rios,Tienda,F378013
2025-06-05,P194,Guantes Ciclismo Compact,Accesorios,C004,MegaSports,8,104.91,Entre Rios,Tienda,F153901
2025-07-02,P201,Cuello Multifuncion XL,Accesorios,C006,Running World,22,34.03,Buenos Aires,Tienda,F699871
2023-04-30,P247,Shaker Termo,Hidratacion,C010,ZonaActiva,6,22.1,Neuquen,Online,F643835
2023-08-11,P217,Auriculares Deportivos Plus,Electronica Deportiva,C001,Deportes SA,8,226.62,Entre Rios,Online,F408439
2025-05-03,P159,Short Secado Rapido Summer,Indumentaria,C003,Indumentaria Norte,17,122.51,Chaco,Mayorista,F980810
2024-04-19,P137,Buzo Running Thermo,Indumentaria,C006,Running World,24,143.13,Entre Rios,Mayorista,F830744
2023-06-06,P190,Guantes Ciclismo Classic,Accesorios,C002,Fitness Pro,4,64.0,Neuquen,Tienda,F707747
2023-10-18,P237,Reloj GPS AMOLED,Electronica Deportiva,C002,Fitness Pro,14,175.68,Tucuman,Tienda,F893805
2023-05-28,P218,Auriculares Deportivos Solar,Electronica Deportiva,C003,Indumentaria Norte,21,288.14,Mendoza,Mayorista,F131061
2025-02-19,P217,Auriculares Deportivos Plus,Electronica Deportiva,C006,Running World,14,230.3,Santa Fe,Mayorista,F507271
2025-02-17,P208,Smartband V1,Electronica Deportiva,C006,Running World,5,386.93,Salta,Mayorista,F154697
2024-09-24,P168,Medias Tecnicas Aero,Indumentaria,C002,Fitness Pro,5,30.08,Buenos Aires,Mayorista,F942499
2024-08-08,P140,Buzo Running Winter,Indumentaria,C001,Deportes SA,15,49.26,Salta,Mayorista,F106122
2024-05-27,P132,Remera Tecnica Aero,Indumentaria,C004,MegaSports,15,32.01,Chaco,Tienda,F118053
2025-04-28,P243,Botella Deportiva Antigoteo,Hidratacion,C010,ZonaActiva,7,31.38,Santa Fe,Tienda,F635137
2025-08-05,P115,Zapatillas Training Plus,Calzado,C003,Indumentaria Norte,18,294.23,Buenos Aires,Online,F793856
2023-12-20,P148,Pantalon Deportivo DryFit,Indumentaria,C005,Outlet Sur,12,121.17,Corrientes,Mayorista,F366426
2024-10-17,P170,Medias Tecnicas Winter,Indumentaria,C002,Fitness Pro,6,136.54,Entre Rios,Online,F418716
2025-10-25,P220,Pulsometro V1,Electronica Deportiva,C004,MegaSports,23,406.72,Mendoza,Mayorista,F868628
2024-05-14,P198,Cuello Multifuncion Urban,Accesorios,C009,UrbanFit,14,77.74,Entre Rios,Online,F739194
2024-03-28,P132,Remera Tecnica Aero,Indumentaria,C006,Running World,16,38.19,Mendoza,Mayorista,F957223
2025-10-08,P225,Pulsometro AMOLED,Electronica Deportiva,C007,Tiendas Centro,5,407.99,Santa Fe,Mayorista,F108284
2025-01-05,P110,Zapatillas Trail Carbon,Calzado,C004,MegaSports,5,237.1,Santa Fe,Mayorista,F468711
2023-09-24,P167,Medias Tecnicas Thermo,Indumentaria,C010,ZonaActiva,16,82.61,Santa Fe,Tienda,F393496
2023-02-21,P220,Pulsometro V1,Electronica Deportiva,C001,Deportes SA,7,332.97,Tucuman,Tienda,F397994
2025-05-03,P181,Mochila Gym Trail,Accesorios,C006,Running World,24,63.69,Chaco,Online,F456965
2024-10-29,P143,Campera Rompeviento Thermo,Indumentaria,C008,TodoDeporte,19,81.61,Cordoba,Tienda,F721282
2023-10-16,P157,Short Secado Rapido UV50,Indumentaria,C001,Deportes SA,6,44.2,Buenos Aires,Mayorista,F709420
2025-08-14,P130,Remera Tecnica DryFit,Indumentaria,C002,Fitness Pro,11,88.65,Entre Rios,Mayorista,F927189
2023-08-06,P202,Toalla Microfibra Classic,Accesorios,C010,ZonaActiva,21,100.99,Neuquen,Online,F734933
2023-06-16,P167,Medias Tecnicas Thermo,Indumentaria,C004,MegaSports,3,76.84,Santa Fe,Online,F946165
2024-06-01,P210,Smartband V3,Electronica Deportiva,C003,Indumentaria Norte,14,286.03,Tucuman,Online,F372695
2025-03-10,P148,Pantalon Deportivo DryFit,Indumentaria,C003,Indumentaria Norte,4,116.7,Tucuman,Online,F992122
2024-11-02,P178,Mochila Gym Classic,Accesorios,C002,Fitness Pro,6,77.64,Mendoza,Online,F659752
2023-11-09,P153,Pantalon Deportivo Summer,Indumentaria,C010,ZonaActiva,22,88.27,Corrientes,Online,F964934
2023-04-27,P190,Guantes Ciclismo Classic,Accesorios,C005,Outlet Sur,21,55.44,Chaco,Online,F499934
2024-11-30,P141,Buzo Running Summer,Indumentaria,C001,Deportes SA,17,153.4,Salta,Online,F458596
2025-07-14,P230,Sensor Cadencia Solar,Electronica Deportiva,C001,Deportes SA,21,447.29,Neuquen,Mayorista,F273294
2025-01-22,P130,Remera Tecnica DryFit,Indumentaria,C006,Running World,2,94.59,Neuquen,Online,F952519
2025-07-14,P118,Botines Futbol Pro,Calzado,C004,MegaSports,11,355.45,Cordoba,Tienda,F106288
2024-10-28,P111,Zapatillas Trail Aero,Calzado,C003,Indumentaria Norte,3,353.78,Santa Fe,Mayorista,F530825
2023-12-18,P184,Rinonera Running Classic,Accesorios,C004,MegaSports,11,88.61,Santa Fe,Online,F386112
2025-09-26,P185,Rinonera Running Sport,Accesorios,C006,Running World,24,83.87,Cordoba,Tienda,F121807
2025-03-15,P219,Auriculares Deportivos AMOLED,Electronica Deportiva,C001,Deportes SA,6,212.09,Tucuman,Online,F674332
2025-11-15,P116,Zapatillas Training Carbon,Calzado,C007,Tiendas Centro,8,245.87,Cordoba,Tienda,F352824
2024-02-16,P239,Botella Deportiva 700ml,Hidratacion,C007,Tiendas Centro,3,32.55,Corrientes,Mayorista,F155820
2024-06-20,P204,Toalla Microfibra Urban,Accesorios,C004,MegaSports,12,101.45,Salta,Mayorista,F128553
2025-03-18,P199,Cuello Multifuncion Trail,Accesorios,C002,Fitness Pro,22,27.95,Neuquen,Online,F345317
2023-02-28,P226,Sensor Cadencia V1,Electronica Deportiva,C008,TodoDeporte,19,180.26,Salta,Online,F607061
2024-09-14,P246,Shaker 1L,Hidratacion,C008,TodoDeporte,11,10.5,Cordoba,Tienda,F759173
2023-09-02,P227,Sensor Cadencia V2,Electronica Deportiva,C001,Deportes SA,15,562.25,Buenos Aires,Mayorista,F560894
2024-11-17,P240,Botella Deportiva 1L,Hidratacion,C005,Outlet Sur,4,53.31,Corrientes,Online,F490242
2024-03-08,P238,Botella Deportiva 500ml,Hidratacion,C009,UrbanFit,19,24.35,Corrientes,Tienda,F337066
2023-03-29,P220,Pulsometro V1,Electronica Deportiva,C009,UrbanFit,10,358.63,Salta,Tienda,F625555
2024-02-20,P191,Guantes Ciclismo Sport,Accesorios,C007,Tiendas Centro,3,92.23,Buenos Aires,Tienda,F863746
2023-07-16,P108,Zapatillas Trail Max,Calzado,C002,Fitness Pro,5,158.55,Corrientes,Online,F329394
2023-09-27,P238,Botella Deportiva 500ml,Hidratacion,C007,Tiendas Centro,22,26.58,Buenos Aires,Tienda,F733047
2023-06-18,P136,Buzo Running DryFit,Indumentaria,C007,Tiendas Centro,3,162.89,Cordoba,Online,F718826
2025-03-06,P182,Mochila Gym Compact,Accesorios,C001,Deportes SA,15,32.7,Chaco,Tienda,F357535
2025-08-02,P125,Zapatillas Trekking Lite,Calzado,C010,ZonaActiva,16,293.89,Chaco,Tienda,F154372
2025-06-24,P166,Medias Tecnicas DryFit,Indumentaria,C002,Fitness Pro,14,157.9,Chaco,Tienda,F314294
2025-03-15,P215,Auriculares Deportivos V2,Electronica Deportiva,C007,Tiendas Centro,19,466.3,Neuquen,Tienda,F373212
2025-05-29,P134,Remera Tecnica Winter,Indumentaria,C009,UrbanFit,23,170.46,Mendoza,Online,F768449
2025-04-17,P121,Botines Futbol Plus,Calzado,C010,ZonaActiva,4,191.39,Mendoza,Tienda,F959576
2024-01-25,P105,Zapatillas Running Aero,Calzado,C003,Indumentaria Norte,16,363.48,Salta,Tienda,F673057
2023-07-07,P134,Remera Tecnica Winter,Indumentaria,C004,MegaSports,7,173.48,Chaco,Tienda,F279963
2025-02-23,P240,Botella Deportiva 1L,Hidratacion,C008,TodoDeporte,22,62.06,Buenos Aires,Mayorista,F340574
2024-10-11,P162,Calza Compresiva Aero,Indumentaria,C010,ZonaActiva,21,84.56,Entre Rios,Tienda,F877043
2023-08-22,P123,Botines Futbol Aero,Calzado,C005,Outlet Sur,14,389.37,Mendoza,Online,F257596
2023-01-17,P175,Gorra Visera Trail,Accesorios,C002,Fitness Pro,8,61.56,Tucuman,Tienda,F673279
2023-06-05,P130,Remera Tecnica DryFit,Indumentaria,C008,TodoDeporte,3,94.71,Buenos Aires,Online,F283974
2023-12-18,P184,Rinonera Running Classic,Accesorios,C009,UrbanFit,8,74.59,Corrientes,Online,F254896
2024-11-13,P148,Pantalon Deportivo DryFit,Indumentaria,C008,TodoDeporte,23,129.61,Entre Rios,Tienda,F739964
2025-11-03,P204,Toalla Microfibra Urban,Accesorios,C006,Running World,24,102.07,Corrientes,Mayorista,F387833
2024-03-07,P109,Zapatillas Trail Plus,Calzado,C004,MegaSports,6,132.83,Tucuman,Online,F546049
2025-09-13,P108,Zapatillas Trail Max,Calzado,C010,ZonaActiva,24,143.54,Buenos Aires,Online,F488225
2023-09-21,P185,Rinonera Running Sport,Accesorios,C007,Tiendas Centro,6,94.17,Buenos Aires,Tienda,F370248
2025-09-29,P231,Sensor Cadencia AMOLED,Electronica Deportiva,C010,ZonaActiva,20,387.7,Santa Fe,Mayorista,F848198
2023-08-30,P248,Shaker Pro,Hidratacion,C007,Tiendas Centro,23,46.01,Mendoza,Online,F668372
2025-11-24,P128,Zapatillas Trekking Carbon,Calzado,C003,Indumentaria Norte,13,275.26,Chaco,Mayorista,F469186
2023-07-15,P231,Sensor Cadencia AMOLED,Electronica Deportiva,C005,Outlet Sur,21,467.92,Cordoba,Mayorista,F446508
2025-12-25,P195,Guantes Ciclismo XL,Accesorios,C010,ZonaActiva,3,46.96,Buenos Aires,Online,F683035
2025-02-24,P176,Gorra Visera Compact,Accesorios,C001,Deportes SA,24,51.39,Tucuman,Online,F844133
2024-09-19,P153,Pantalon Deportivo Summer,Indumentaria,C001,Deportes SA,24,94.38,Tucuman,Tienda,F571664
2023-03-17,P218,Auriculares Deportivos Solar,Electronica Deportiva,C001,Deportes SA,1,257.04,Neuquen,Tienda,F259886
2025-11-30,P164,Calza Compresiva Winter,Indumentaria,C010,ZonaActiva,6,93.55,Neuquen,Online,F507849
2025-07-03,P115,Zapatillas Training Plus,Calzado,C003,Indumentaria Norte,11,331.06,Santa Fe,Tienda,F914763
2025-04-08,P170,Medias Tecnicas Winter,Indumentaria,C008,TodoDeporte,9,137.43,Cordoba,Tienda,F970158
2025-11-30,P206,Toalla Microfibra Compact,Accesorios,C002,Fitness Pro,13,93.75,Neuquen,Online,F565475
2024-12-02,P107,Zapatillas Trail Lite,Calzado,C005,Outlet Sur,19,290.1,Mendoza,Online,F613854
2024-04-29,P192,Guantes Ciclismo Urban,Accesorios,C001,Deportes SA,14,104.11,Corrientes,Tienda,F874133
2025-06-06,P148,Pantalon Deportivo DryFit,Indumentaria,C009,UrbanFit,21,129.18,Chaco,Tienda,F910178
2025-12-20,P160,Calza Compresiva DryFit,Indumentaria,C001,Deportes SA,13,184.22,Mendoza,Mayorista,F473674
2024-11-27,P193,Guantes Ciclismo Trail,Accesorios,C003,Indumentaria Norte,19,56.64,Entre Rios,Mayorista,F566698
2025-03-05,P119,Botines Futbol Lite,Calzado,C006,Running World,20,217.22,Corrientes,Mayorista,F517289
2024-03-12,P155,Short Secado Rapido Thermo,Indumentaria,C001,Deportes SA,15,28.16,Santa Fe,Tienda,F313864
2023-10-18,P195,Guantes Ciclismo XL,Accesorios,C009,UrbanFit,3,40.9,Cordoba,Online,F242555
2025-07-24,P207,Toalla Microfibra XL,Accesorios,C002,Fitness Pro,11,81.07,Salta,Online,F342638
2025-02-28,P253,Squeeze Termo,Hidratacion,C004,MegaSports,10,23.08,Chaco,Online,F246449
2024-01-08,P171,Medias Tecnicas Summer,Indumentaria,C002,Fitness Pro,20,54.13,Chaco,Tienda,F425828
2024-10-24,P186,Rinonera Running Urban,Accesorios,C009,UrbanFit,4,26.9,Neuquen,Mayorista,F273389
2023-09-08,P176,Gorra Visera Compact,Accesorios,C009,UrbanFit,9,51.11,Santa Fe,Mayorista,F133826
2025-09-09,P137,Buzo Running Thermo,Indumentaria,C002,Fitness Pro,17,166.92,Santa Fe,Tienda,F230869
2025-08-14,P253,Squeeze Termo,Hidratacion,C001,Deportes SA,11,20.95,Neuquen,Online,F533324
2025-01-10,P226,Sensor Cadencia V1,Electronica Deportiva,C004,MegaSports,2,187.68,Tucuman,Mayorista,F806335
2024-11-15,P134,Remera Tecnica Winter,Indumentaria,C002,Fitness Pro,13,156.38,Corrientes,Tienda,F682143
2023-02-15,P198,Cuello Multifuncion Urban,Accesorios,C004,MegaSports,18,74.75,Neuquen,Online,F133339
2024-02-07,P187,Rinonera Running Trail,Accesorios,C006,Running World,10,52.42,Chaco,Tienda,F464589
2024-01-02,P106,Zapatillas Trail Pro,Calzado,C005,Outlet Sur,18,125.59,Buenos Aires,Online,F100313
2023-06-25,P186,Rinonera Running Urban,Accesorios,C009,UrbanFit,1,22.93,Chaco,Mayorista,F418754
2023-03-26,P124,Zapatillas Trekking Pro,Calzado,C003,Indumentaria Norte,8,348.17,Neuquen,Tienda,F120821
2024-12-02,P115,Zapatillas Training Plus,Calzado,C007,Tiendas Centro,22,317.46,Buenos Aires,Tienda,F917004
2024-02-07,P191,Guantes Ciclismo Sport,Accesorios,C009,UrbanFit,10,96.58,Cordoba,Tienda,F285658
2025-08-03,P142,Campera Rompeviento DryFit,Indumentaria,C005,Outlet Sur,12,120.55,Santa Fe,Mayorista,F401059
2025-11-16,P180,Mochila Gym Urban,Accesorios,C010,ZonaActiva,19,117.93,Corrientes,Tienda,F229973
2024-09-01,P142,Campera Rompeviento DryFit,Indumentaria,C002,Fitness Pro,15,119.95,Neuquen,Online,F848523
2023-10-08,P236,Reloj GPS Solar,Electronica Deportiva,C001,Deportes SA,6,473.9,Buenos Aires,Mayorista,F857234
2025-11-26,P189,Rinonera Running XL,Accesorios,C003,Indumentaria Norte,5,102.32,Mendoza,Mayorista,F835845
2023-03-16,P186,Rinonera Running Urban,Accesorios,C004,MegaSports,16,26.39,Buenos Aires,Online,F932776
2023-09-18,P211,Smartband Plus,Electronica Deportiva,C004,MegaSports,20,537.92,Santa Fe,Tienda,F754534
2025-06-25,P244,Shaker 500ml,Hidratacion,C001,Deportes SA,19,55.13,Santa Fe,Online,F427326
2023-02-10,P147,Campera Rompeviento Summer,Indumentaria,C005,Outlet Sur,9,148.37,Mendoza,Tienda,F787269
2023-02-08,P225,Pulsometro AMOLED,Electronica Deportiva,C006,Running World,14,404.68,Neuquen,Online,F890714
2023-04-03,P218,Auriculares Deportivos Solar,Electronica Deportiva,C005,Outlet Sur,24,281.46,Tucuman,Online,F705689
2025-05-27,P166,Medias Tecnicas DryFit,Indumentaria,C004,MegaSports,18,158.33,Salta,Mayorista,F634774
2023-10-11,P229,Sensor Cadencia Plus,Electronica Deportiva,C002,Fitness Pro,21,504.76,Chaco,Tienda,F530556
2025-01-15,P201,Cuello Multifuncion XL,Accesorios,C001,Deportes SA,9,35.88,Neuquen,Tienda,F113244
2023-08-21,P167,Medias Tecnicas Thermo,Indumentaria,C008,TodoDeporte,9,79.72,Buenos Aires,Online,F583708
2025-03-01,P252,Squeeze 1L,Hidratacion,C002,Fitness Pro,4,53.47,Santa Fe,Tienda,F625156
2023-06-10,P155,Short Secado Rapido Thermo,Indumentaria,C010,ZonaActiva,16,28.55,Corrientes,Online,F674930
2025-09-26,P162,Calza Compresiva Aero,Indumentaria,C009,UrbanFit,1,81.65,Salta,Tienda,F154326
2025-03-06,P176,Gorra Visera Compact,Accesorios,C008,TodoDeporte,15,54.51,Tucuman,Tienda,F135620
2025-04-26,P127,Zapatillas Trekking Plus,Calzado,C002,Fitness Pro,21,321.99,Santa Fe,Tienda,F462515
2023-06-09,P178,Mochila Gym Classic,Accesorios,C003,Indumentaria Norte,18,78.64,Chaco,Online,F847531
2024-12-07,P198,Cuello Multifuncion Urban,Accesorios,C003,Indumentaria Norte,6,83.7,Entre Rios,Online,F421993
2023-02-18,P157,Short Secado Rapido UV50,Indumentaria,C006,Running World,14,47.92,Chaco,Tienda,F191260
2024-11-20,P195,Guantes Ciclismo XL,Accesorios,C008,TodoDeporte,2,47.32,Mendoza,Mayorista,F891935
2025-07-03,P156,Short Secado Rapido Aero,Indumentaria,C005,Outlet Sur,7,105.82,Cordoba,Tienda,F251801
2023-01-09,P108,Zapatillas Trail Max,Calzado,C007,Tiendas Centro,19,140.88,Chaco,Online,F438006
2023-06-30,P237,Reloj GPS AMOLED,Electronica Deportiva,C002,Fitness Pro,22,174.91,Santa Fe,Mayorista,F723187
2025-10-30,P103,Zapatillas Running Plus,Calzado,C004,MegaSports,19,201.43,Cordoba,Mayorista,F497467
2023-05-18,P242,Botella Deportiva Pro,Hidratacion,C001,Deportes SA,4,23.32,Salta,Mayorista,F213532
2023-12-23,P196,Cuello Multifuncion Classic,Accesorios,C006,Running World,3,37.61,Buenos Aires,Tienda,F162504
2025-01-24,P101,Zapatillas Running Lite,Calzado,C001,Deportes SA,21,327.73,Cordoba,Online,F850189
2025-05-21,P201,Cuello Multifuncion XL,Accesorios,C006,Running World,10,38.11,Neuquen,Tienda,F552453
2025-02-14,P241,Botella Deportiva Termo,Hidratacion,C001,Deportes SA,22,17.54,Corrientes,Mayorista,F934774
2025-12-28,P140,Buzo Running Winter,Indumentaria,C004,MegaSports,23,43.12,Entre Rios,Tienda,F938520
2024-11-12,P204,Toalla Microfibra Urban,Accesorios,C006,Running World,16,102.88,Corrientes,Mayorista,F920350
2023-08-24,P157,Short Secado Rapido UV50,Indumentaria,C008,TodoDeporte,7,40.5,Cordoba,Online,F576031
2025-10-25,P182,Mochila Gym Compact,Accesorios,C009,UrbanFit,6,31.35,Mendoza,Online,F244175
2023-10-24,P162,Calza Compresiva Aero,Indumentaria,C006,Running World,19,84.44,Tucuman,Online,F403957
2023-05-03,P178,Mochila Gym Classic,Accesorios,C006,Running World,20,75.84,Buenos Aires,Tienda,F504292
2023-11-04,P169,Medias Tecnicas UV50,Indumentaria,C003,Indumentaria Norte,23,93.47,Neuquen,Mayorista,F556725
2023-06-19,P214,Auriculares Deportivos V1,Electronica Deportiva,C008,TodoDeporte,2,409.76,Salta,Online,F877806
2023-11-06,P112,Zapatillas Training Pro,Calzado,C009,UrbanFit,4,289.16,Neuquen,Tienda,F983959
2023-09-27,P145,Campera Rompeviento UV50,Indumentaria,C004,MegaSports,21,160.2,Cordoba,Online,F927008
2025-08-28,P156,Short Secado Rapido Aero,Indumentaria,C001,Deportes SA,3,98.09,Tucuman,Mayorista,F353263
2025-06-12,P148,Pantalon Deportivo DryFit,Indumentaria,C008,TodoDeporte,8,116.11,Chaco,Tienda,F523601
2023-12-14,P144,Campera Rompeviento Aero,Indumentaria,C002,Fitness Pro,7,32.88,Tucuman,Mayorista,F464312
2024-12-20,P131,Remera Tecnica Thermo,Indumentaria,C002,Fitness Pro,6,52.15,Neuquen,Online,F918121
2023-02-01,P243,Botella Deportiva Antigoteo,Hidratacion,C008,TodoDeporte,14,31.49,Entre Rios,Online,F657587
2025-03-10,P195,Guantes Ciclismo XL,Accesorios,C005,Outlet Sur,21,41.96,Tucuman,Online,F326442
2023-02-03,P165,Calza Compresiva Summer,Indumentaria,C003,Indumentaria Norte,13,70.46,Santa Fe,Online,F407580
